2015-01-24	” She has been irked by Mr Draghi’s strident demands that countries with “fiscal space” (ie, Germany) 	 use it to boost demand	http://www.economist.com/news/europe/21640360-tensions-are-rising-between-germany-and-european-central-bank-berlin-v-frankfurt	1	31	EUROPE
2015-01-24	Considering the atrocities in Paris, it 	 come as no surprise that many Jews feel uneasy in a way that they have not for some time, says Ephraim Mirvis, Britain’s chief rabbi	http://www.economist.com/news/britain/21640332-britain-nowhere-near-anti-semitic-supposed-be-not-afraid	1	32	BRITAIN
2015-01-24	A poll published a week after the Charlie Hebdo attacks found that two-fifths felt that, since images of the Prophet offended Muslims, they 	 not be published	http://www.economist.com/news/international/21640324-reactions-paris-attacks-highlight-threats-free-expression-around-world	1	33	INTERNATIONAL
2015-01-24	The court ruled that criticism of religion, especially by politicians, 	 enjoy strong protection	http://www.economist.com/news/international/21640324-reactions-paris-attacks-highlight-threats-free-expression-around-world	1	34	INTERNATIONAL
2015-01-24	One thing successful managers agree on is that investors 	 not expect to fly in, do a deal and fly out again	http://www.economist.com/news/business/21640327-private-equity-investors-are-getting-hot-africa-businesses-there-need-all-capital	1	35	BUSINESS
2015-01-24	Nevertheless, foreign businesspeople 	 not break out the champagne yet	http://www.economist.com/news/business/21640329-countrys-leaders-seek-reassure-nervous-foreign-businesses-youre-still-welcome	1	36	BUSINESS
2015-01-24	As one scholar said (for he inspired much philosophising), he personified the Aristotelian aesthetic in which all that was accidental and particular was stripped away, leaving only the metaphysical essentials of what a perfect man of action 	 be	http://www.economist.com/news/obituary/21640293-darrell-winfield-real-marlboro-man-died-january-12th-aged-85-man-make-believe	1	37	OBITUARY
2015-01-31	So it is classically fitting that Greece 	 now be where the denouement may be played out—thanks to the big election win on January 25th for the far-left populist Syriza party led by Alexis Tsipras (see article)	http://www.economist.com/news/leaders/21641200-syrizas-win-could-lead-grexit-it-should-lead-better-future-euro-go-ahead	1	1	LEADERS
2015-01-31	Greece 	 be put into a forgiveness programme just like a bankrupt African country	http://www.economist.com/news/leaders/21641200-syrizas-win-could-lead-grexit-it-should-lead-better-future-euro-go-ahead	1	2	LEADERS
2015-01-31	It would immediately trigger doubts over whether Portugal, Spain and even Italy 	 or could stay in the euro	http://www.economist.com/news/leaders/21641200-syrizas-win-could-lead-grexit-it-should-lead-better-future-euro-go-ahead	1	3	LEADERS
2015-01-31	The question is whether the West 	 continue the humiliating coddling, or risk something worse by pushing for change	http://www.economist.com/news/leaders/21641199-western-leaders-must-do-more-push-saudi-arabia-reform-its-own-sake-well	1	4	LEADERS
2015-01-31	The “realist” argument 	 not be dismissed out of hand	http://www.economist.com/news/leaders/21641199-western-leaders-must-do-more-push-saudi-arabia-reform-its-own-sake-well	1	5	LEADERS
2015-01-31	So Western leaders 	 maintain the ties but ditch the sycophancy	http://www.economist.com/news/leaders/21641199-western-leaders-must-do-more-push-saudi-arabia-reform-its-own-sake-well	1	6	LEADERS
2015-01-31	Their friendship 	 be more conditional on reform—specifically the taming of Saudi Arabia’s savage religious judiciary	http://www.economist.com/news/leaders/21641199-western-leaders-must-do-more-push-saudi-arabia-reform-its-own-sake-well	1	7	LEADERS
2015-01-31	Visits like Mr Obama’s 	 follow the same pattern as they do in Russia or China: they 	http://www.economist.com/news/leaders/21641199-western-leaders-must-do-more-push-saudi-arabia-reform-its-own-sake-well	1	8	LEADERS
2015-01-31	Each operator 	 be required to publish detailed information about its network’s performance	http://www.economist.com/news/leaders/21641201-why-network-neutrality-such-intractable-problemand-how-solve-it-gordian-net	1	9	LEADERS
2015-01-31	Regulators 	 have the power to punish such underhand tactics	http://www.economist.com/news/leaders/21641201-why-network-neutrality-such-intractable-problemand-how-solve-it-gordian-net	1	10	LEADERS
2015-01-31	Wherever possible, however, they 	 leave the market to sort things out	http://www.economist.com/news/leaders/21641201-why-network-neutrality-such-intractable-problemand-how-solve-it-gordian-net	1	11	LEADERS
2015-01-31	It 	 think again	http://www.economist.com/news/leaders/21641202-whatever-generals-think-smashing-yingluck-shinawatra-and-her-brother-no-cure	1	12	LEADERS
2015-01-31	The West 	 make clear to the generals that a constitution that bans Thailand’s most successful party from power is a step backwards	http://www.economist.com/news/leaders/21641202-whatever-generals-think-smashing-yingluck-shinawatra-and-her-brother-no-cure	1	13	LEADERS
2015-01-31	If they still go ahead, military ties 	 be broken	http://www.economist.com/news/leaders/21641202-whatever-generals-think-smashing-yingluck-shinawatra-and-her-brother-no-cure	1	14	LEADERS
2015-01-31	In this sectionGo ahead, Angela, make my day An unholy pact Gordian net Moral disorder Yuan for all The case for liberal optimism Reprints     China’s clout 	 not be exaggerated	http://www.economist.com/news/leaders/21641203-chinas-loans-foundering-governments-may-seem-challenge-imf-biggest-risks-are	1	15	LEADERS
2015-01-31	The magic still works, and liberals 	 be far bolder in making that optimistic case	http://www.economist.com/news/leaders/21641204-john-micklethwait-who-has-edited-newspaper-2006-leaves-today-these-are-his-parting	1	16	LEADERS
2015-01-31	Liberals 	 resist the left’s inclination to punish the talented and somehow to mandate equality	http://www.economist.com/news/leaders/21641204-john-micklethwait-who-has-edited-newspaper-2006-leaves-today-these-are-his-parting	1	17	LEADERS
2015-01-31	The battle for the future of the state is an area where modern liberalism 	 plant its standard and fight, just as the founders of the creed did	http://www.economist.com/news/leaders/21641204-john-micklethwait-who-has-edited-newspaper-2006-leaves-today-these-are-his-parting	1	18	LEADERS
2015-01-31	DANIEL LIEBERMANChief executiveBitPusherSan Francisco SIR – It is a bit misleading to suggest that because postal mail can be intercepted, e-mail 	 be accessible to the state	http://www.economist.com/news/letters/21641129-letters	1	19	LETTERS
2015-01-31	GARY HENDLERChief executiveEisai EuropeHatfield, Hertfordshire Tax in Dubai SIR – Praise for Dubai’s “substantial achievements” 	 be limited to long gold chains and tall buildings (“Soaring ambition”, January 10th)	http://www.economist.com/news/letters/21641129-letters	1	20	LETTERS
2015-01-31	Even if Grexit is only halfway as ruinous as these projections suggest, Mr Tsipras 	 be wary about provoking such an outcome, especially as Greeks want to remain in the euro	http://www.economist.com/news/briefing/21641251-syrizas-success-increases-risk-grexit-and-will-embolden-anti-austerity-parties-across	1	21	BRIEFING
2015-01-31	Its leader, Bernd Lucke, suggested that Greece 	 leave the single currency at once	http://www.economist.com/news/briefing/21641251-syrizas-success-increases-risk-grexit-and-will-embolden-anti-austerity-parties-across	1	22	BRIEFING
2015-01-31	A more fruitful approach would be to build on the truce rather than disown it, suggests Adam Blackwell of the Organisation of American States; it 	 be part of a “pacification process” that would include economic help for gang-controlled areas to provide alternatives to crime	http://www.economist.com/news/americas/21641289-end-armistice-between-gangs-has-led-soaring-murders-broken-truce-theory	1	23	AMERICAS
2015-01-31	Civil-liberties groups think the Supreme Court 	 be in charge	http://www.economist.com/news/americas/21641292-presidents-misguided-response-national-tragedy-its-not-about-you-cristina	1	24	AMERICAS
2015-01-31	The government’s idea is that in return for an amnesty for the rank and file, and the lifting of sentences already imposed by the courts, guerrillas accused of war crimes 	 face trial by a specially constituted tribunal	http://www.economist.com/news/americas/21641293-clinching-peace-depends-persuading-farc-do-jail-time-last-lap-colombia	1	25	AMERICAS
2015-01-31	And 	 the same rules apply to army commanders, as the FARC insist	http://www.economist.com/news/americas/21641293-clinching-peace-depends-persuading-farc-do-jail-time-last-lap-colombia	1	26	AMERICAS
2015-01-31	See our study of Thailand's volatile politics in graphics   Picking a new leader will widen divisions in Pheu Thai, some of whose members may be tempted away 	 the generals propose some kind of national unity party to help string out their rule	http://www.economist.com/news/asia/21641294-thailands-coup-makers-punish-two-former-prime-ministers-thaksin-times	1	27	ASIA
2015-01-31	Its foreign ministry said only “parties directly concerned” 	 comment on disputes in the South China Sea, and only with words “conducive to peace and stability”	http://www.economist.com/news/asia/21641295-closer-relations-america-will-make-india-more-active-asia-bit-more-player	1	28	ASIA
2015-01-31	Reprints    When he was prime minister 16 years ago, John Howard, Mr Abbott’s mentor and another monarchist, set up a referendum on whether Australia 	 be a republic	http://www.economist.com/news/asia/21641302-australia-day-surprise-backfires-abbotts-knightmare	1	29	ASIA
2015-01-31	Thant Myint-u, founder of the Yangon Heritage Trust (YHT), says the city’s people ought to discuss the kind of city Yangon 	 be	http://www.economist.com/news/asia/21641296-after-years-stagnation-myanmars-biggest-city-developing-last-square-mile	1	30	ASIA
2015-01-31	The new rules would help satisfy his main demand, that workers like him who are hired on short-term contracts through employment agencies 	 be paid the same as permanent staff (they commonly are paid far less)	http://www.economist.com/news/china/21641275-guangdong-province-pioneers-new-approach-keeping-workers-happy-out-brothers-out	1	31	CHINA
2015-01-31	The regulations say there 	 be “equal pay for equal work”	http://www.economist.com/news/china/21641275-guangdong-province-pioneers-new-approach-keeping-workers-happy-out-brothers-out	1	32	CHINA
2015-01-31	The “past is always there and 	 always be there,” he says	http://www.economist.com/news/europe/21641270-post-war-friendship-germany-israel-strong-fraught-very-special-relationship	1	33	EUROPE
2015-01-31	The recently installed Scottish Labour Party leader was trying to canvass opinion on a housing estate in the western part of the city, which 	 be Labour territory	http://www.economist.com/news/britain/21641248-labour-party-last-has-good-helmsman-scotland-he-may-not-save-it-there-murphys-law	1	34	BRITAIN
2015-01-31	By contrast, Mr Murphy must persuade Scots that the referendum is in the past, where it must remain, which is why they 	 vote Labour again	http://www.economist.com/news/britain/21641248-labour-party-last-has-good-helmsman-scotland-he-may-not-save-it-there-murphys-law	1	35	BRITAIN
2015-01-31	Apple 	 be able to make more money from software and services, too	http://www.economist.com/news/business/21641195-apple-reigns-supreme-when-it-comes-making-money-now-faces-even-greater	1	36	BUSINESS
2015-01-31	Policymakers are wrestling with how that “common-carriage” approach 	 apply to the internet	http://www.economist.com/news/business/21641257-rules-road-internet-will-always-be-work-progress-be-continued	1	37	BUSINESS
2015-01-31	Moreover, why 	 capacity-hogging services such as Netflix, whose video-streaming comprises one-third of peak-time traffic in America, get a free ride	http://www.economist.com/news/business/21641257-rules-road-internet-will-always-be-work-progress-be-continued	1	38	BUSINESS
2015-01-31	Waterman, two management gurus, that companies 	 stick to businesses they know best	http://www.economist.com/news/business/21641256-how-maker-air-coolers-survived-disastrous-diversification-symphony-solo	1	39	BUSINESS
2015-01-31	In theory, these trends 	 play to Dacheng’s strengths	http://www.economist.com/news/business/21641291-can-law-firms-merge-when-their-legal-systems-differ-test-case-china-rules-and-laws	1	40	BUSINESS
2015-01-31	A cheaper euro 	 boost economic activity by making exports more competitive abroad and domestically produced goods more attractive at home	http://www.economist.com/news/business/21641300-weaker-currency-will-help-cannot-rescue-stagnant-euro-zone-only-tailwind	1	41	BUSINESS
2015-01-31	Companies 	 reap the benefit, in the form of either greater sales volumes or fatter margins	http://www.economist.com/news/business/21641300-weaker-currency-will-help-cannot-rescue-stagnant-euro-zone-only-tailwind	1	42	BUSINESS
2015-01-31	Every 1% drop in the euro against the dollar 	 add 0	http://www.economist.com/news/business/21641300-weaker-currency-will-help-cannot-rescue-stagnant-euro-zone-only-tailwind	1	43	BUSINESS
2015-01-31	How 	 businesspeople respond	http://www.economist.com/news/business/21641194-business-world-divided-between-optimists-and-pessimists-mammons-manichean-turn	1	44	BUSINESS
2015-02-07	Not every procedure 	 be allowed, but a general sense of what is “unnatural” is a poor guide to what to ban	http://www.economist.com/news/leaders/21642167-britains-approval-babies-three-genetic-parents-offers-lessons-other-countries-oh	1	1	LEADERS
2015-02-07	That insight is why MPs were right to agree, on February 3rd, that Britain 	 become the first country to allow the creation of children with genetic material from three people instead of the usual two (see article)	http://www.economist.com/news/leaders/21642167-britains-approval-babies-three-genetic-parents-offers-lessons-other-countries-oh	1	2	LEADERS
2015-02-07	America, too, 	 create such a scheme, on a larger scale and in addition to existing visa quotas	http://www.economist.com/news/leaders/21642171-congress-shows-no-sign-fixing-americas-broken-immigration-system-it-time-give	1	3	LEADERS
2015-02-07	State-sponsored immigrants 	 be free to move around the country immediately	http://www.economist.com/news/leaders/21642171-congress-shows-no-sign-fixing-americas-broken-immigration-system-it-time-give	1	4	LEADERS
2015-02-07	Mr Modi 	 start with better information	http://www.economist.com/news/leaders/21642172-narendra-modi-should-learn-chinas-mistakes-its-too-late-indian-winter	1	5	LEADERS
2015-02-07	Others 	 quickly follow—and make the data public, so that independent groups can hold politicians and polluters to account	http://www.economist.com/news/leaders/21642172-narendra-modi-should-learn-chinas-mistakes-its-too-late-indian-winter	1	6	LEADERS
2015-02-07	It 	 do both	http://www.economist.com/news/leaders/21642172-narendra-modi-should-learn-chinas-mistakes-its-too-late-indian-winter	1	7	LEADERS
2015-02-07	Next to go 	 be subsidies on paraffin	http://www.economist.com/news/leaders/21642172-narendra-modi-should-learn-chinas-mistakes-its-too-late-indian-winter	1	8	LEADERS
2015-02-07	States 	 follow the lead of Gujarat, Maharashtra and Tamil Nadu, which are due to launch the world’s first cap-and-trade schemes for particulates	http://www.economist.com/news/leaders/21642172-narendra-modi-should-learn-chinas-mistakes-its-too-late-indian-winter	1	9	LEADERS
2015-02-07	China waited too long to clean up its act; India 	 not make the same mistake	http://www.economist.com/news/leaders/21642172-narendra-modi-should-learn-chinas-mistakes-its-too-late-indian-winter	1	10	LEADERS
2015-02-07	We 	 welcome innovation in renewables and energy efficiency that will lower their prices, ameliorate their intermittency, and reduce our carbon footprint; however, for the foreseeable future, fossil fuels are necessary to provide the vast majority of global energy needs and their affordable costs will thus remain an important catalyst for economic growth	http://www.economist.com/news/letters/21642111-letters	1	11	LETTERS
2015-02-07	The traditional central utility business model needs to change, and the harm the delays cost society as we defer economic development and spew more carbon emissions 	 be reviewed	http://www.economist.com/news/letters/21642111-letters	1	12	LETTERS
2015-02-07	It is a good deal for the producer as their account only gets credited a fourth of what it 	 be	http://www.economist.com/news/letters/21642111-letters	1	13	LETTERS
2015-02-07	Thus under the current net metering structure, solar customers often get a bill for $0 from the utility when they 	 be getting a cheque	http://www.economist.com/news/letters/21642111-letters	1	14	LETTERS
2015-02-07	SUSAN WILLIAMS SLOAN Director of central state policyAmerican Wind Energy AssociationWashington, DC * I am astonished that you 	 think cross-border interconnections and wind power in Spain would disrupt the French electricity business model (“Only connect”, January 17th)	http://www.economist.com/news/letters/21642111-letters	1	15	LETTERS
2015-02-07	Since they own stocks indefinitely they 	 have a longer-term perspective than almost anyone else	http://www.economist.com/news/briefing/21642175-sometimes-ill-mannered-speculative-and-wrong-activists-are-rampant-they-will-change-american	1	16	BRIEFING
2015-02-07	Such efforts are urgent and 	 go further	http://www.economist.com/news/americas/21642245-failed-labour-reform-exposes-limits-pragmatism-perus-no-convictions-politician	1	17	AMERICAS
2015-02-07	As for farmers, Sunita Narain, a green activist, says they 	 be pressed to use modern harvesting machinery that renders it unnecessary to burn stubble in fields, a big cause of air pollution	http://www.economist.com/news/asia/21642224-air-indians-breathe-dangerously-toxic-breathe-uneasy	1	18	ASIA
2015-02-07	AS WARS fade from living memory, time 	 heal the emotional scars	http://www.economist.com/news/asia/21642213-asia-memories-second-world-war-still-bring-more-recrimination-reconciliation-still	1	19	ASIA
2015-02-07	He means that Japan 	 become a normal country, not weighed down by guilt at its imperialist past and neutered by a pacifist constitution imposed on it as a result of the war	http://www.economist.com/news/asia/21642213-asia-memories-second-world-war-still-bring-more-recrimination-reconciliation-still	1	20	ASIA
2015-02-07	State media have suggested that offering VPN services in China without registering 	 be seen as illegal, even though the companies that do it are based abroad and are not violating laws in their own countries	http://www.economist.com/news/china/21642218-circumventing-internet-controls-getting-harder-plugging-holes	1	21	CHINA
2015-02-07	He argued that France, which bans the collection of ethnic statistics, 	 face up to the de facto segregation in its suburbs	http://www.economist.com/news/europe/21642186-french-prime-ministers-use-word-apartheid-provokes-reactions-and-some	1	22	EUROPE
2015-02-07	A new electoral law 	 be approved by the lower house by April	http://www.economist.com/news/europe/21642189-choice-italys-president-good-news-prime-minister-matteo-gets-his-man	1	23	EUROPE
2015-02-07	So the small slice of mitochondrial DNA from the donor 	 not affect things like eye colour, height or personality, which will be influenced by the child’s parents in the usual way	http://www.economist.com/news/britain/21642156-mps-vote-favour-children-three-genetic-parents-dad-and-two-mums	1	24	BRITAIN
2015-02-07	Americans 	 worry less about the cost of filling their cars’ tanks	http://www.economist.com/news/business/21642179-exports-hydrocarbons-america-are-already-booming-lifting-ban-crude-oil-exports	1	25	BUSINESS
2015-02-07	America 	 join the small club of “boring” oil exporters, otherwise known as democracies, he says	http://www.economist.com/news/business/21642179-exports-hydrocarbons-america-are-already-booming-lifting-ban-crude-oil-exports	1	26	BUSINESS
2015-02-07	It was supposed to publish these figures in November but has twice postponed them as it struggles to work out what the write-down 	 be	http://www.economist.com/news/business/21642180-changing-boss-will-not-fix-problems-brazils-oil-giant-pitfalls-petrobras	1	27	BUSINESS
2015-02-07	That 	 worry them	http://www.economist.com/news/business/21642188-alibaba-runs-regulatory-ruckus-love-rocks	1	28	BUSINESS
2015-02-07	Far less thought has gone into how bosses 	 leave successfully	http://www.economist.com/news/business/21642181-successful-bosses-end-almost-important-beginning-last-90-days	1	29	BUSINESS
2015-02-07	Bosses 	 behave like a brilliant guest who leaves a banquet while it is still in full swing	http://www.economist.com/news/business/21642181-successful-bosses-end-almost-important-beginning-last-90-days	1	30	BUSINESS
2015-02-07	When Harry met Dwight Their legend secure and treasure-chest full, cunning leaders 	 obey a final rule: ensuring that the next occupant of the job does not outshine them	http://www.economist.com/news/business/21642181-successful-bosses-end-almost-important-beginning-last-90-days	1	31	BUSINESS
2015-02-07	They 	 make a vague offer of advice, safe in the knowledge that their successor will rarely, if ever, accept it for reasons of pride	http://www.economist.com/news/business/21642181-successful-bosses-end-almost-important-beginning-last-90-days	1	32	BUSINESS
2015-02-07	And then they 	 walk out and never look back, praying that the new boss is successful—just not as successful as they were	http://www.economist.com/news/business/21642181-successful-bosses-end-almost-important-beginning-last-90-days	1	33	BUSINESS
2015-02-14	But anyone who doubts his tolerance of mass casualties 	 recall his war in Chechnya	http://www.economist.com/news/leaders/21643189-ukraine-suffers-it-time-recognise-gravity-russian-threatand-counter	1	1	LEADERS
2015-02-14	The IMF deal announced on February 12th 	 be only a start	http://www.economist.com/news/leaders/21643189-ukraine-suffers-it-time-recognise-gravity-russian-threatand-counter	1	2	LEADERS
2015-02-14	It 	 instead be an exemplar of the rewards	http://www.economist.com/news/leaders/21643189-ukraine-suffers-it-time-recognise-gravity-russian-threatand-counter	1	3	LEADERS
2015-02-14	At the same time, the West 	 use every available means to help ordinary Russians, including Russian-sympathisers in the Baltics and Ukraine, learn the bloody, venal truth about Mr Putin	http://www.economist.com/news/leaders/21643189-ukraine-suffers-it-time-recognise-gravity-russian-threatand-counter	1	4	LEADERS
2015-02-14	It 	 let them know that Russia, a great nation dragged down a terrible path, will be embraced when it has rulers who treat the world, and their own people, with respect not contempt, however long that takes	http://www.economist.com/news/leaders/21643189-ukraine-suffers-it-time-recognise-gravity-russian-threatand-counter	1	5	LEADERS
2015-02-14	That is why the Fed 	 be none too eager to raise interest rates	http://www.economist.com/news/leaders/21643188-world-once-again-relying-too-much-american-consumers-power-growth-american-shopper	1	6	LEADERS
2015-02-14	Leaders from Brussels to Beijing 	 not allow falling currencies to become a substitute for structural reform, or for efforts to boost spending at home	http://www.economist.com/news/leaders/21643188-world-once-again-relying-too-much-american-consumers-power-growth-american-shopper	1	7	LEADERS
2015-02-14	It 	 not be taken for granted	http://www.economist.com/news/leaders/21643188-world-once-again-relying-too-much-american-consumers-power-growth-american-shopper	1	8	LEADERS
2015-02-14	And the creditors 	 be prepared to adopt a version of the IMF’s old highly indebted poor countries (HIPC) initiative for Africa: a promise to write down debt in stages at indeterminate future dates, but only in return for defined progress on reforms	http://www.economist.com/news/leaders/21643139-unless-syriza-changes-course-greece-inexorably-heading-out-euro-hitting-ground	1	9	LEADERS
2015-02-14	Explore our interactive guide to Europe's troubled economies   It 	 also be possible to give Greece more fiscal breathing-space	http://www.economist.com/news/leaders/21643139-unless-syriza-changes-course-greece-inexorably-heading-out-euro-hitting-ground	1	10	LEADERS
2015-02-14	Pay rises 	 reward excellence, not long service	http://www.economist.com/news/leaders/21643138-how-turn-teaching-job-attracts-high-flyers-those-who-can	1	11	LEADERS
2015-02-14	Underperformers 	 be shown the door	http://www.economist.com/news/leaders/21643138-how-turn-teaching-job-attracts-high-flyers-those-who-can	1	12	LEADERS
2015-02-14	Their willingness to back shirkers over strivers 	 not be underestimated: in Washington, DC, when the schools boss (a Teach for America alumna) offered teachers much higher pay in return for less job security, their union balked	http://www.economist.com/news/leaders/21643138-how-turn-teaching-job-attracts-high-flyers-those-who-can	1	13	LEADERS
2015-02-14	In this sectionPutin’s war on the West American shopper Hitting the ground running—backwards Those who can Lifting the veil ReprintsRelated topicsPolitical policy Military and defence policy Government and politics Chinese politics Asia-Pacific politics  Mr Xi 	 now use his grip over the PLA to achieve more than just suppress the rampant practice of buying ranks and doing dodgy business deals	http://www.economist.com/news/leaders/21643140-xi-jinping-bringing-corrupt-army-heel-now-he-must-make-it-behave-responsibly-lifting	1	14	LEADERS
2015-02-14	But Mr Putin is fond of saying that nobody 	 try to shove Russia around when it has one of the world’s biggest nuclear arsenals	http://www.economist.com/news/briefing/21643220-russias-aggression-ukraine-part-broader-and-more-dangerous-confrontation	1	15	BRIEFING
2015-02-14	Some reform-minded chavistas, like Mr Álvarez, argue that the government 	 scrap the petrol subsidy, unify the exchange rate and rely on the private sector to reactivate the economy	http://www.economist.com/news/americas/21643223-mismanagement-corruption-and-oil-slump-are-fraying-hugo-ch-vezs-regime-revolution	1	16	AMERICAS
2015-02-14	The shipbuilding industry needs “consolidation”; the national-content rule 	 be “more flexible to guarantee competitiveness for our oil industry,” he says	http://www.economist.com/news/americas/21643224-one-many-casualties-petrobras-scandal-misguided-industrial-policy-whose-oil	1	17	AMERICAS
2015-02-14	After numerous failed attempts, the ruling New Majority has mustered the votes to scrap the binominal system; the measure passed both houses of parliament in January and 	 become law soon	http://www.economist.com/news/americas/21643216-new-voting-system-should-liven-up-politics-tie-breaker	1	18	AMERICAS
2015-02-14	That astronomical quirk 	 offer a modicum of comfort to those fretting about the latest Chinese economic data, which, at first glance, portend doom	http://www.economist.com/news/china/21643229-growth-slowing-calendar-overstates-problem-lunar-eclipse	1	19	CHINA
2015-02-14	The pension age could be raised again; the minimum wage 	 be lower	http://www.economist.com/news/europe/21643193-germany-investing-too-littlehurting-europe-world-and-itself-no-new-deal	1	20	EUROPE
2015-02-14	And public investment 	 be raised	http://www.economist.com/news/europe/21643193-germany-investing-too-littlehurting-europe-world-and-itself-no-new-deal	1	21	EUROPE
2015-02-14	“We 	 form our own parliament uniting all the Kurdish parties,” argues Sitki Zilan, of Azadi, an Islam-tinged group	http://www.economist.com/news/europe/21643200-dance-kurds-seeking-autonomy-government-wanting-support-dreams-self-rule	1	22	EUROPE
2015-02-14	David Cameron, the Tory prime minister, has pledged to renegotiate Britain’s membership 	 he retain power after an election in May, before holding an in/out referendum	http://www.economist.com/news/europe/21643199-frans-timmermans-takes-brussels-blob-when-less-more	1	23	EUROPE
2015-02-14	Some have suggested that Mr Timmermans 	 take charge of any talks with Britain	http://www.economist.com/news/europe/21643199-frans-timmermans-takes-brussels-blob-when-less-more	1	24	EUROPE
2015-02-14	These emergencies have consumed energy and resources, but also raised awkward questions about where the limits of European power 	 be drawn	http://www.economist.com/news/europe/21643199-frans-timmermans-takes-brussels-blob-when-less-more	1	25	EUROPE
2015-02-14	Europe’s bureaucrats and lawmakers may not be too fond of him, but Mr Timmermans 	 at least escape that fate	http://www.economist.com/news/europe/21643199-frans-timmermans-takes-brussels-blob-when-less-more	1	26	EUROPE
2015-02-14	We have a proud history of standing up for the values we believe in and we 	 have no less ambition for our country in the decades to come	http://www.economist.com/news/britain/21643137-britains-strategic-ambition-has-shrivelled-even-more-its-defence-budget-muscle-memory	1	27	BRITAIN
2015-02-14	Labour figures retort that they did not come to light until the coalition was in power, and that David Cameron made Lord Green, HSBC’s boss at the time, a minister some time after it 	 have been clear that the bank was in HMRC’s sights	http://www.economist.com/news/britain/21643143-leaking-old-data-creates-fresh-problems-hsbc-hiding-sirs-black-cash	1	28	BRITAIN
2015-02-14	Electoral history suggests the Tories 	 be streets ahead; in David Cameron they have a relatively popular leader of a one-term government that has overseen an economic recovery	http://www.economist.com/news/britain/21643142-labour-partys-campaign-patchwork-angry-protests-no-coherent-theme	1	29	BRITAIN
2015-02-14	Improving skills through apprenticeships is therefore an excellent idea, which businesses 	 applaud	http://www.economist.com/news/britain/21643142-labour-partys-campaign-patchwork-angry-protests-no-coherent-theme	1	30	BRITAIN
2015-02-14	Ultimately, the goal 	 be to teach other subjects in English, as Canada is helping China to do, rather than just teaching English	http://www.economist.com/news/international/21643148-why-are-countries-failing-so-badly-teaching-english-mute-leading-mute	1	31	INTERNATIONAL
2015-02-14	But no one 	 expect miracles	http://www.economist.com/news/international/21643148-why-are-countries-failing-so-badly-teaching-english-mute-leading-mute	1	32	INTERNATIONAL
2015-02-14	The son of a Communist guerrilla hero 	 know that from time to time the party suddenly and unexpectedly devours its own	http://www.economist.com/news/business/21643123-chinas-biggest-property-tycoon-wants-become-entertainment-colossus-its-wanda-ful-life	1	33	BUSINESS
2015-02-14	Under the rules, Sogaz 	 have been too, as an entity that is 50%-or-more-owned by a sanctioned party	http://www.economist.com/news/business/21643122-how-businesses-linked-blacklisted-oligarchs-avoid-western-sanctions-fancy-footwork	1	34	BUSINESS
2015-02-14	) Under these new rules, Sogaz 	 have been subject to sanctions because of its links to both Bank Rossiya and Kordeks, a 12	http://www.economist.com/news/business/21643122-how-businesses-linked-blacklisted-oligarchs-avoid-western-sanctions-fancy-footwork	1	35	BUSINESS
2015-02-14	Authors, like other entrepreneurs, 	 not let failure get to them	http://www.economist.com/news/business/21643124-succeed-these-days-authors-must-be-more-businesslike-ever-authorpreneurship	1	36	BUSINESS
2015-02-14	And so, 40 years after their surrender in the war they had started, the Germans 	 face their crimes and their own destruction as honestly as they could	http://www.economist.com/news/obituary/21643061-richard-von-weizs-cker-first-president-his-reunited-country	1	37	OBITUARY
2015-02-14	He preached reconciliation among Christians in divided Germany, and was among the first to demand that the westward-shifted border of Poland, which he had once barged through, 	 be seen as permanent	http://www.economist.com/news/obituary/21643061-richard-von-weizs-cker-first-president-his-reunited-country	1	38	OBITUARY
2015-02-21	If no party wins a majority in a general election, a few weeks 	 be set aside for them to thrash out a deal, as happens in much of Europe	http://www.economist.com/news/leaders/21644147-britains-slide-six-party-politics-presages-instability-and-crisis-legitimacy-great	1	1	LEADERS
2015-02-21	MPs from the coalition parties 	 then vote on their agreement, so that backbenchers cannot argue (as some Tories now do) that they were bounced into a coalition against their will	http://www.economist.com/news/leaders/21644147-britains-slide-six-party-politics-presages-instability-and-crisis-legitimacy-great	1	2	LEADERS
2015-02-21	The Fixed-Term Parliaments Act, which encourages weak governments to limp along, 	 go	http://www.economist.com/news/leaders/21644147-britains-slide-six-party-politics-presages-instability-and-crisis-legitimacy-great	1	3	LEADERS
2015-02-21	Rather than ape the insurgents’ policies, mainstream parties 	 copy their methods by becoming looser and better able to rally ad-hoc groups to worthwhile causes such as pensions reform and house-building	http://www.economist.com/news/leaders/21644147-britains-slide-six-party-politics-presages-instability-and-crisis-legitimacy-great	1	4	LEADERS
2015-02-21	Rather than peddle fantasy, they 	 be honest, telling voters frankly that the forces of technological change and globalisation are unstoppable and inescapable—and that years of difficult reform lie ahead	http://www.economist.com/news/leaders/21644147-britains-slide-six-party-politics-presages-instability-and-crisis-legitimacy-great	1	5	LEADERS
2015-02-21	Meanwhile Britain’s voters 	 strap themselves in	http://www.economist.com/news/leaders/21644147-britains-slide-six-party-politics-presages-instability-and-crisis-legitimacy-great	1	6	LEADERS
2015-02-21	This is a rare virtue, and one that national politicians 	 emulate	http://www.economist.com/news/leaders/21644146-standing-up-his-own-partys-vested-interests-chicagos-mayor-model-national	1	7	LEADERS
